Country,Year,fertility,life,population,child_mortality,gdp,region
Kazakhstan,1975,3.25,63.8,14136006,77.8,12857,Europe & Central Asia
Kazakhstan,1976,3.18,64.0,14304947,76.4,13224,Europe & Central Asia
Kazakhstan,1977,3.11,64.2,14461277,75.0,13301,Europe & Central Asia
Kazakhstan,1978,3.05,64.5,14610810,73.6,13402,Europe & Central Asia
Kazakhstan,1979,3.00,64.8,14761508,72.0,13115,Europe & Central Asia
Kazakhstan,1980,2.97,65.1,14918991,70.2,12914,Europe & Central Asia
Kazakhstan,1981,2.97,65.4,15082186,68.1,12816,Europe & Central Asia
Kazakhstan,1982,2.97,65.8,15248460,65.9,12913,Europe & Central Asia
Kazakhstan,1983,2.99,66.2,15419454,63.6,13100,Europe & Central Asia
Kazakhstan,1984,3.01,66.6,15596921,61.5,13032,Europe & Central Asia
Kazakhstan,1985,3.02,67.0,15780002,59.4,12922,Europe & Central Asia
Kazakhstan,1986,3.03,67.2,15972358,57.5,13222,Europe & Central Asia
Kazakhstan,1987,3.02,67.3,16167918,55.8,13166,Europe & Central Asia
Kazakhstan,1988,2.98,67.3,16344294,54.4,13225,Europe & Central Asia
Kazakhstan,1989,2.92,67.1,16471823,53.3,13242,Europe & Central Asia
Kazakhstan,1990,2.84,66.8,16530000,52.6,12729,Europe & Central Asia
Kazakhstan,1991,2.73,66.3,16513480,52.4,11258,Europe & Central Asia
Kazakhstan,1992,2.61,65.7,16430903,52.7,10669,Europe & Central Asia
Kazakhstan,1993,2.48,65.1,16293800,52.9,9751,Europe & Central Asia
Kazakhstan,1994,2.36,64.5,16120117,53.1,8647,Europe & Central Asia
Kazakhstan,1995,2.24,63.9,15925853,52.7,8079,Europe & Central Asia
Kazakhstan,1996,2.13,63.5,15712544,51.8,8243,Europe & Central Asia
Kazakhstan,1997,2.05,63.3,15484686,50.1,8517,Europe & Central Asia
Kazakhstan,1998,1.98,63.2,15265189,48.1,8500,Europe & Central Asia
Kazakhstan,1999,1.94,63.3,15082372,45.9,8813,Europe & Central Asia
Kazakhstan,2000,1.92,63.5,14956694,43.6,9706,Europe & Central Asia
Kazakhstan,2001,1.94,63.8,14897666,41.2,11035,Europe & Central Asia
Kazakhstan,2002,2.00,64.2,14901669,39.0,12116,Europe & Central Asia
Kazakhstan,2003,2.08,64.6,14959072,36.8,13198,Europe & Central Asia
Kazakhstan,2004,2.18,64.9,15053492,34.7,14365,Europe & Central Asia
Kazakhstan,2005,2.28,65.2,15171805,32.5,15619,Europe & Central Asia
Kazakhstan,2006,2.38,65.4,15312333,30.3,17109,Europe & Central Asia
Kazakhstan,2007,2.46,65.6,15476093,28.1,18419,Europe & Central Asia
Kazakhstan,2008,2.51,65.8,15655345,25.9,18797,Europe & Central Asia
Kazakhstan,2009,2.54,66.0,15841096,23.7,18527,Europe & Central Asia
Kazakhstan,2010,2.54,66.1,16026367,21.6,19601,Europe & Central Asia
Kazakhstan,2011,2.52,66.3,16206750,19.6,20772,Europe & Central Asia
Kazakhstan,2012,2.49,66.4,16381297,17.9,21506,Europe & Central Asia
Kazakhstan,2013,2.46,66.5,16550975,16.4,22470,Europe & Central Asia
Kenya,1964,8.10,48.8,9200107,170.6,1922,Sub-Saharan Africa
Kenya,1965,8.12,49.4,9504635,165.8,1952,Sub-Saharan Africa
Kenya,1966,8.13,50.0,9822419,161.8,2114,Sub-Saharan Africa
Kenya,1967,8.13,50.5,10154382,158.3,2133,Sub-Saharan Africa
Kenya,1968,8.12,51.1,10502123,154.7,2064,Sub-Saharan Africa
Kenya,1969,8.10,51.6,10867576,151.1,2124,Sub-Saharan Africa
Kenya,1970,8.08,52.2,11252318,147.4,1948,Sub-Saharan Africa
Kenya,1971,8.05,52.8,11657321,143.8,2002,Sub-Saharan Africa
Kenya,1972,8.01,53.4,12082989,140.1,2029,Sub-Saharan Africa
Kenya,1973,7.96,53.9,12529622,136.3,2059,Sub-Saharan Africa
Kenya,1974,7.91,54.5,12997274,132.3,2082,Sub-Saharan Africa
Kenya,1975,7.84,55.0,13486116,128.1,2000,Sub-Saharan Africa
Kenya,1976,7.77,55.6,13995982,123.8,2004,Sub-Saharan Africa
Kenya,1977,7.70,56.1,14527391,119.6,2109,Sub-Saharan Africa
Kenya,1978,7.62,56.7,15081923,115.2,2214,Sub-Saharan Africa
Kenya,1979,7.54,57.3,15661593,110.9,2212,Sub-Saharan Africa
Kenya,1980,7.46,57.8,16267558,107.3,2249,Sub-Saharan Africa
Kenya,1981,7.37,58.3,16899958,103.7,2246,Sub-Saharan Africa
Kenya,1982,7.27,58.8,17557466,100.4,2242,Sub-Saharan Africa
Kenya,1983,7.17,59.1,18237830,97.5,2188,Sub-Saharan Africa
Kenya,1984,7.05,59.4,18937969,95.4,2144,Sub-Saharan Africa
Kenya,1985,6.92,59.5,19655192,94.1,2155,Sub-Saharan Africa
Kenya,1986,6.77,59.6,20387701,93.4,2226,Sub-Saharan Africa
Kenya,1987,6.60,59.6,21134404,93.5,2275,Sub-Saharan Africa
Kenya,1988,6.42,59.5,21894026,94.4,2332,Sub-Saharan Africa
Kenya,1989,6.23,59.4,22665447,95.8,2359,Sub-Saharan Africa
Kenya,1990,6.04,59.1,23447177,97.7,2376,Sub-Saharan Africa
Kenya,1991,5.85,58.7,24240108,99.8,2332,Sub-Saharan Africa
Kenya,1992,5.67,58.2,25042330,102.1,2239,Sub-Saharan Africa
Kenya,1993,5.51,57.5,25846436,104.1,2177,Sub-Saharan Africa
Kenya,1994,5.37,56.8,26642887,105.8,2168,Sub-Saharan Africa
Kenya,1995,5.25,56.0,27425720,106.9,2199,Sub-Saharan Africa
Kenya,1996,5.17,55.1,28191597,107.4,2227,Sub-Saharan Africa
Kenya,1997,5.10,54.4,28944780,107.1,2179,Sub-Saharan Africa
Kenya,1998,5.06,53.7,29696410,106.2,2194,Sub-Saharan Africa
Kenya,1999,5.03,53.2,30462154,104.7,2187,Sub-Saharan Africa
Kenya,2000,5.01,52.9,31253701,102.5,2143,Sub-Saharan Africa
Kenya,2001,5.00,52.8,32076186,99.7,2166,Sub-Saharan Africa
Kenya,2002,4.99,53.0,32927864,96.4,2120,Sub-Saharan Africa
Kenya,2003,4.98,53.4,33805301,92.7,2124,Sub-Saharan Africa
Kenya,2004,4.96,54.0,34702176,88.8,2173,Sub-Saharan Africa
Kenya,2005,4.92,54.7,35614576,84.5,2240,Sub-Saharan Africa
Kenya,2006,4.88,55.6,36540948,80.4,2319,Sub-Saharan Africa
Kenya,2007,4.82,56.6,37485246,76.4,2416,Sub-Saharan Africa
Kenya,2008,4.76,57.6,38455418,71.0,2358,Sub-Saharan Africa
Kenya,2009,4.69,58.6,39462188,67.2,2371,Sub-Saharan Africa
Kenya,2010,4.62,59.6,40512682,63.6,2503,Sub-Saharan Africa
Kenya,2011,4.54,60.4,41609728,59.8,2585,Sub-Saharan Africa
Kenya,2012,4.46,61.1,42749418,57.1,2631,Sub-Saharan Africa
Kenya,2013,4.38,61.7,43923719,54.5,2706,Sub-Saharan Africa
Kiribati,1964,7.20,48.7,36801,173.5,2639,East Asia & Pacific
Kiribati,1965,7.22,49.2,37895,167.0,2716,East Asia & Pacific
Kiribati,1966,7.17,49.6,39071,160.7,2796,East Asia & Pacific
Kiribati,1967,7.01,50.1,40314,154.8,2877,East Asia & Pacific
Kiribati,1968,6.76,50.5,41574,149.5,2961,East Asia & Pacific
Kiribati,1969,6.43,51.0,42782,144.4,3047,East Asia & Pacific
Kiribati,1970,6.05,51.4,43891,140.0,3136,East Asia & Pacific
Kiribati,1971,5.67,51.9,44881,136.0,2998,East Asia & Pacific
Kiribati,1972,5.35,52.3,45777,132.5,3295,East Asia & Pacific
Kiribati,1973,5.10,52.8,46629,129.8,3913,East Asia & Pacific
Kiribati,1974,4.96,53.2,47515,127.7,5582,East Asia & Pacific
Kiribati,1975,4.90,53.7,48491,126.0,5764,East Asia & Pacific
Kiribati,1976,4.93,54.1,49573,124.8,4131,East Asia & Pacific
Kiribati,1977,4.98,54.6,50750,124.0,3850,East Asia & Pacific
Kiribati,1978,5.03,55.0,52015,123.3,3798,East Asia & Pacific
Kiribati,1979,5.06,55.4,53350,122.9,3275,East Asia & Pacific
Kiribati,1980,5.07,55.9,54742,122.3,1774,East Asia & Pacific
Kiribati,1981,5.05,56.4,56180,121.7,1669,East Asia & Pacific
Kiribati,1982,5.02,56.9,57668,120.7,1792,East Asia & Pacific
Kiribati,1983,4.97,57.4,59223,119.3,1574,East Asia & Pacific
Kiribati,1984,4.91,57.9,60871,117.4,1651,East Asia & Pacific
Kiribati,1985,4.86,58.4,62620,114.9,1531,East Asia & Pacific
Kiribati,1986,4.80,59.0,64491,111.9,1510,East Asia & Pacific
Kiribati,1987,4.75,59.4,66457,108.3,1421,East Asia & Pacific
Kiribati,1988,4.70,59.9,68416,104.3,1633,East Asia & Pacific
Kiribati,1989,4.67,60.3,70239,100.1,1455,East Asia & Pacific
Kiribati,1990,4.63,60.7,71835,96.0,1453,East Asia & Pacific
Kiribati,1991,4.60,61.0,73163,92.2,1365,East Asia & Pacific
Kiribati,1992,4.57,61.4,74263,89.0,1388,East Asia & Pacific
Kiribati,1993,4.53,61.8,75227,86.2,1418,East Asia & Pacific
Kiribati,1994,4.48,62.2,76188,83.8,1468,East Asia & Pacific
Kiribati,1995,4.41,62.6,77248,81.6,1434,East Asia & Pacific
Kiribati,1996,4.33,63.0,78431,79.4,1500,East Asia & Pacific
Kiribati,1997,4.24,63.5,79713,77.3,1559,East Asia & Pacific
Kiribati,1998,4.13,63.9,81085,75.1,1702,East Asia & Pacific
Kiribati,1999,4.01,64.3,82524,72.8,1676,East Asia & Pacific
Kiribati,2000,3.88,64.6,84010,70.6,1804,East Asia & Pacific
Kiribati,2001,3.75,65.0,85550,68.5,1785,East Asia & Pacific
Kiribati,2002,3.63,65.3,87147,66.9,1763,East Asia & Pacific
Kiribati,2003,3.52,65.7,88776,65.7,1801,East Asia & Pacific
Kiribati,2004,3.41,66.0,90398,65.1,1826,East Asia & Pacific
Kiribati,2005,3.32,66.3,91988,64.8,1792,East Asia & Pacific
Kiribati,2006,3.25,66.6,93534,64.8,1683,East Asia & Pacific
Kiribati,2007,3.19,67.0,95043,64.8,1782,East Asia & Pacific
Kiribati,2008,3.13,67.3,96532,64.5,1803,East Asia & Pacific
Kiribati,2009,3.09,67.6,98027,63.9,1765,East Asia & Pacific
Kiribati,2010,3.05,67.9,99546,62.9,1729,East Asia & Pacific
Kiribati,2011,3.01,68.3,101093,61.7,1750,East Asia & Pacific
Kiribati,2012,2.98,68.6,102660,60.4,1772,East Asia & Pacific
Kiribati,2013,2.95,68.9,104251,58.9,1796,East Asia & Pacific
"Korea, Dem. Rep.",1964,4.02,53.3,12011509,,,East Asia & Pacific
"Korea, Dem. Rep.",1965,4.06,54.3,12323345,,,East Asia & Pacific
"Korea, Dem. Rep.",1966,4.16,55.4,12671954,,,East Asia & Pacific
"Korea, Dem. Rep.",1967,4.26,56.5,13048499,,,East Asia & Pacific
"Korea, Dem. Rep.",1968,4.34,57.6,13444411,,,East Asia & Pacific
"Korea, Dem. Rep.",1969,4.36,58.7,13847248,,,East Asia & Pacific
"Korea, Dem. Rep.",1970,4.33,59.7,14246772,,,East Asia & Pacific
"Korea, Dem. Rep.",1971,4.21,60.5,14642731,,,East Asia & Pacific
"Korea, Dem. Rep.",1972,4.04,61.4,15034521,,,East Asia & Pacific
"Korea, Dem. Rep.",1973,3.82,62.2,15411302,,,East Asia & Pacific
"Korea, Dem. Rep.",1974,3.56,62.9,15759909,,,East Asia & Pacific
"Korea, Dem. Rep.",1975,3.31,63.6,16072089,,,East Asia & Pacific
"Korea, Dem. Rep.",1976,3.08,64.2,16341363,,,East Asia & Pacific
"Korea, Dem. Rep.",1977,2.89,64.8,16572788,,,East Asia & Pacific
"Korea, Dem. Rep.",1978,2.76,65.3,16784068,,,East Asia & Pacific
"Korea, Dem. Rep.",1979,2.69,65.8,17000252,,,East Asia & Pacific
"Korea, Dem. Rep.",1980,2.68,66.2,17239340,,,East Asia & Pacific
"Korea, Dem. Rep.",1981,2.69,66.6,17508435,,,East Asia & Pacific
"Korea, Dem. Rep.",1982,2.70,66.9,17802273,,,East Asia & Pacific
"Korea, Dem. Rep.",1983,2.69,67.3,18111491,,,East Asia & Pacific
"Korea, Dem. Rep.",1984,2.65,67.6,18421195,,,East Asia & Pacific
"Korea, Dem. Rep.",1985,2.59,67.9,18720888,,,East Asia & Pacific
"Korea, Dem. Rep.",1986,2.52,68.3,19006458,,,East Asia & Pacific
"Korea, Dem. Rep.",1987,2.44,68.7,19282372,,,East Asia & Pacific
"Korea, Dem. Rep.",1988,2.37,69.2,19556657,,,East Asia & Pacific
"Korea, Dem. Rep.",1989,2.33,69.6,19841107,,,East Asia & Pacific
"Korea, Dem. Rep.",1990,2.29,69.9,20143212,,,East Asia & Pacific
"Korea, Dem. Rep.",1991,2.26,69.9,20466180,,,East Asia & Pacific
"Korea, Dem. Rep.",1992,2.24,69.5,20804249,,,East Asia & Pacific
"Korea, Dem. Rep.",1993,2.20,68.7,21145052,,,East Asia & Pacific
"Korea, Dem. Rep.",1994,2.16,67.7,21471407,,,East Asia & Pacific
"Korea, Dem. Rep.",1995,2.12,66.5,21770898,,,East Asia & Pacific
"Korea, Dem. Rep.",1996,2.08,65.5,22038893,,,East Asia & Pacific
"Korea, Dem. Rep.",1997,2.04,64.8,22278723,,,East Asia & Pacific
"Korea, Dem. Rep.",1998,2.02,64.5,22495715,,,East Asia & Pacific
"Korea, Dem. Rep.",1999,2.00,64.7,22698674,,,East Asia & Pacific
"Korea, Dem. Rep.",2000,1.99,65.3,22894095,,,East Asia & Pacific
"Korea, Dem. Rep.",2001,1.99,66.1,23083419,,,East Asia & Pacific
"Korea, Dem. Rep.",2002,2.00,67.0,23264576,,,East Asia & Pacific
"Korea, Dem. Rep.",2003,2.00,67.7,23436550,,,East Asia & Pacific
"Korea, Dem. Rep.",2004,2.00,68.2,23597383,,,East Asia & Pacific
"Korea, Dem. Rep.",2005,2.01,68.5,23745941,,,East Asia & Pacific
"Korea, Dem. Rep.",2006,2.01,68.6,23882465,,,East Asia & Pacific
"Korea, Dem. Rep.",2007,2.01,68.6,24008606,,,East Asia & Pacific
"Korea, Dem. Rep.",2008,2.01,68.7,24126329,,,East Asia & Pacific
"Korea, Dem. Rep.",2009,2.00,68.9,24238179,,,East Asia & Pacific
"Korea, Dem. Rep.",2010,2.00,69.1,24346229,,,East Asia & Pacific
"Korea, Dem. Rep.",2011,2.00,69.4,24451285,,,East Asia & Pacific
"Korea, Dem. Rep.",2012,2.00,69.7,24553672,,,East Asia & Pacific
"Korea, Dem. Rep.",2013,1.99,70.0,24654358,,,East Asia & Pacific
"Korea, Rep.",1964,5.36,56.0,27772698,,,East Asia & Pacific
"Korea, Rep.",1965,5.16,56.8,28395140,,,East Asia & Pacific
"Korea, Rep.",1966,4.99,57.6,29009251,,,East Asia & Pacific
"Korea, Rep.",1967,4.85,58.5,29610399,,,East Asia & Pacific
"Korea, Rep.",1968,4.73,59.4,30208614,,,East Asia & Pacific
"Korea, Rep.",1969,4.62,60.3,30816726,,,East Asia & Pacific
"Korea, Rep.",1970,4.53,61.2,31443029,,,East Asia & Pacific
"Korea, Rep.",1971,4.41,62.0,32094421,,,East Asia & Pacific
"Korea, Rep.",1972,4.27,62.7,32766592,,,East Asia & Pacific
"Korea, Rep.",1973,4.09,63.3,33442949,,,East Asia & Pacific
"Korea, Rep.",1974,3.87,63.8,34099932,,,East Asia & Pacific
"Korea, Rep.",1975,3.62,64.2,34721507,,,East Asia & Pacific
"Korea, Rep.",1976,3.36,64.6,35299344,,,East Asia & Pacific
"Korea, Rep.",1977,3.11,64.9,35840876,,,East Asia & Pacific
"Korea, Rep.",1978,2.88,65.2,36364813,,,East Asia & Pacific
"Korea, Rep.",1979,2.69,65.6,36898192,,,East Asia & Pacific
"Korea, Rep.",1980,2.52,66.1,37459530,,,East Asia & Pacific
"Korea, Rep.",1981,2.38,66.6,38054603,,,East Asia & Pacific
"Korea, Rep.",1982,2.24,67.1,38674216,,,East Asia & Pacific
"Korea, Rep.",1983,2.11,67.7,39303579,,,East Asia & Pacific
"Korea, Rep.",1984,1.98,68.3,39920981,,,East Asia & Pacific
"Korea, Rep.",1985,1.86,68.9,40509932,,,East Asia & Pacific
"Korea, Rep.",1986,1.75,69.5,41066824,,,East Asia & Pacific
"Korea, Rep.",1987,1.67,70.1,41594331,,,East Asia & Pacific
"Korea, Rep.",1988,1.63,70.7,42089874,,,East Asia & Pacific
"Korea, Rep.",1989,1.61,71.2,42552039,,,East Asia & Pacific
"Korea, Rep.",1990,1.61,71.7,42980365,,,East Asia & Pacific
"Korea, Rep.",1991,1.63,72.2,43372546,,,East Asia & Pacific
"Korea, Rep.",1992,1.65,72.7,43729283,,,East Asia & Pacific
"Korea, Rep.",1993,1.66,73.1,44057249,,,East Asia & Pacific
"Korea, Rep.",1994,1.65,73.5,44365820,,,East Asia & Pacific
"Korea, Rep.",1995,1.63,73.9,44662143,,,East Asia & Pacific
"Korea, Rep.",1996,1.59,74.3,44949627,,,East Asia & Pacific
"Korea, Rep.",1997,1.54,74.7,45227776,,,East Asia & Pacific
"Korea, Rep.",1998,1.48,75.2,45495222,,,East Asia & Pacific
"Korea, Rep.",1999,1.41,75.6,45749004,,,East Asia & Pacific
"Korea, Rep.",2000,1.35,76.1,45987624,,,East Asia & Pacific
"Korea, Rep.",2001,1.30,76.6,46210554,,,East Asia & Pacific
"Korea, Rep.",2002,1.25,77.1,46420867,,,East Asia & Pacific
"Korea, Rep.",2003,1.22,77.7,46624837,,,East Asia & Pacific
"Korea, Rep.",2004,1.20,78.2,46830699,,,East Asia & Pacific
"Korea, Rep.",2005,1.20,78.7,47044126,,,East Asia & Pacific
"Korea, Rep.",2006,1.20,79.2,47267733,,,East Asia & Pacific
"Korea, Rep.",2007,1.21,79.7,47499360,,,East Asia & Pacific
"Korea, Rep.",2008,1.23,80.1,47733951,,,East Asia & Pacific
"Korea, Rep.",2009,1.25,80.5,47963923,,,East Asia & Pacific
"Korea, Rep.",2010,1.27,80.8,48183584,,,East Asia & Pacific
"Korea, Rep.",2011,1.29,81.0,48391343,,,East Asia & Pacific
"Korea, Rep.",2012,1.30,81.3,48588326,,,East Asia & Pacific
"Korea, Rep.",2013,1.32,81.5,48774767,,,East Asia & Pacific
Kuwait,1964,7.38,62.8,433288,109.1,29279,Middle East & North Africa
Kuwait,1965,7.41,63.4,484205,101.1,32427,Middle East & North Africa
Kuwait,1966,7.42,63.9,535698,93.7,35912,Middle East & North Africa
Kuwait,1967,7.41,64.4,588171,87.0,39772,Middle East & North Africa
Kuwait,1968,7.38,64.9,641694,81.1,44047,Middle East & North Africa
Kuwait,1969,7.33,65.4,696610,75.8,48781,Middle East & North Africa
Kuwait,1970,7.24,65.9,753142,70.9,54023,Middle East & North Africa
Kuwait,1971,7.12,66.3,811187,66.5,63583,Middle East & North Africa
Kuwait,1972,6.98,66.7,870446,62.3,62371,Middle East & North Africa
Kuwait,1973,6.81,67.1,930744,58.4,59388,Middle East & North Africa
Kuwait,1974,6.62,67.5,991885,54.8,115159,Middle East & North Africa
Kuwait,1975,6.43,67.8,1053753,51.4,91796,Middle East & North Africa
Kuwait,1976,6.23,68.2,1116083,48.2,92442,Middle East & North Africa
Kuwait,1977,6.05,68.5,1178930,45.1,87987,Middle East & North Africa
Kuwait,1978,5.87,68.8,1242872,42.1,81146,Middle East & North Africa
Kuwait,1979,5.70,69.2,1308718,39.1,109863,Middle East & North Africa
Kuwait,1980,5.52,69.5,1376963,36.1,108146,Middle East & North Africa
Kuwait,1981,5.32,69.8,1445699,33.2,85525,Middle East & North Africa
Kuwait,1982,5.08,70.1,1514013,30.2,67708,Middle East & North Africa
Kuwait,1983,4.79,70.4,1584310,27.4,65168,Middle East & North Africa
Kuwait,1984,4.46,70.7,1659961,25.0,63619,Middle East & North Africa
Kuwait,1985,4.09,71.0,1742083,23.1,58143,Middle East & North Africa
Kuwait,1986,3.70,71.2,1835819,21.7,42858,Middle East & North Africa
Kuwait,1987,3.31,71.5,1937316,20.6,47974,Middle East & North Africa
Kuwait,1988,2.94,71.7,2028166,19.6,40807,Middle East & North Africa
Kuwait,1989,2.62,71.9,2083550,18.8,46363,Middle East & North Africa
Kuwait,1990,2.36,72.1,2087687,17.9,37521,Middle East & North Africa
Kuwait,1991,2.20,72.2,2031004,19.9,18820,Middle East & North Africa
Kuwait,1992,2.14,72.4,1924077,16.3,50924,Middle East & North Africa
Kuwait,1993,2.18,72.5,1795976,15.7,69683,Middle East & North Africa
Kuwait,1994,2.30,72.6,1687552,15.2,75577,Middle East & North Africa
Kuwait,1995,2.47,72.7,1627911,14.7,82268,Middle East & North Africa
Kuwait,1996,2.64,72.8,1628120,14.2,82811,Middle East & North Africa
Kuwait,1997,2.79,72.9,1678812,13.8,82227,Middle East & North Africa
Kuwait,1998,2.88,73.0,1763693,13.3,80971,Middle East & North Africa
Kuwait,1999,2.90,73.0,1857217,12.9,75316,Middle East & North Africa
Kuwait,2000,2.87,73.1,1940786,12.7,75219,Middle East & North Africa
Kuwait,2001,2.80,73.2,2009588,12.5,72922,Middle East & North Africa
Kuwait,2002,2.72,73.3,2069816,12.3,72630,Middle East & North Africa
Kuwait,2003,2.66,73.4,2126786,12.1,82466,Middle East & North Africa
Kuwait,2004,2.63,73.5,2189485,11.9,88010,Middle East & North Africa
Kuwait,2005,2.63,73.6,2264014,11.7,92665,Middle East & North Africa
Kuwait,2006,2.65,73.6,2351441,11.6,94642,Middle East & North Africa
Kuwait,2007,2.67,73.7,2447818,11.5,94915,Middle East & North Africa
Kuwait,2008,2.68,73.8,2548351,11.3,91966,Middle East & North Africa
Kuwait,2009,2.68,73.9,2646286,11.1,81025,Middle East & North Africa
Kuwait,2010,2.67,74.0,2736732,10.8,75365,Middle East & North Africa
Kuwait,2011,2.65,74.1,2818042,10.3,79102,Middle East & North Africa
Kuwait,2012,2.63,74.2,2891553,9.9,81080,Middle East & North Africa
Kuwait,2013,2.60,74.3,2959015,9.4,79395,Middle East & North Africa
Kyrgyzstan,1964,5.32,58.1,2490244,,,Europe & Central Asia
Kyrgyzstan,1965,5.27,58.5,2573494,,,Europe & Central Asia
Kyrgyzstan,1966,5.19,58.9,2655349,,,Europe & Central Asia
Kyrgyzstan,1967,5.11,59.4,2735838,,,Europe & Central Asia
Kyrgyzstan,1968,5.03,59.8,2814423,,,Europe & Central Asia
Kyrgyzstan,1969,4.96,60.1,2890720,,,Europe & Central Asia
Kyrgyzstan,1970,4.89,60.5,2964499,,,Europe & Central Asia
Kyrgyzstan,1971,4.82,60.8,3035474,,,Europe & Central Asia
Kyrgyzstan,1972,4.72,61.1,3103694,,,Europe & Central Asia
Kyrgyzstan,1973,4.62,61.4,3169771,,,Europe & Central Asia
Kyrgyzstan,1974,4.49,61.6,3234611,,,Europe & Central Asia
Kyrgyzstan,1975,4.37,61.8,3299001,,,Europe & Central Asia
Kyrgyzstan,1976,4.25,62.1,3362961,,,Europe & Central Asia
Kyrgyzstan,1977,4.15,62.3,3426646,,,Europe & Central Asia
Kyrgyzstan,1978,4.08,62.6,3491143,,,Europe & Central Asia
Kyrgyzstan,1979,4.04,62.8,3557793,,,Europe & Central Asia
Kyrgyzstan,1980,4.04,63.2,3627499,,,Europe & Central Asia
Kyrgyzstan,1981,4.05,63.5,3700312,,,Europe & Central Asia
Kyrgyzstan,1982,4.07,63.9,3775764,,,Europe & Central Asia
Kyrgyzstan,1983,4.09,64.3,3853514,,,Europe & Central Asia
Kyrgyzstan,1984,4.10,64.8,3933002,,,Europe & Central Asia
Kyrgyzstan,1985,4.09,65.2,4013498,,,Europe & Central Asia
Kyrgyzstan,1986,4.07,65.5,4095873,,,Europe & Central Asia
Kyrgyzstan,1987,4.04,65.9,4179484,,,Europe & Central Asia
